0.020457159,0.017670927,0,0.202284012,0.093384959,0.432769541,0,0.232762746,0,0,0,0.000670656,0,0,0,0.100732627,0.054178496,0,-0.75302616
0.024546307,0.017117118,0,0.198565329,0.091900529,0.42750046,0,0.228261872,0,0,0,0.012108386,0,0,0,0.097582055,0.052103482,0,-0.538955905
0.029515046,0.016332827,0,0.195851135,0.090368734,0.419550623,0,0.223513123,0,0,0,0.024868511,0,0,0,0.09377507,0.049958116,0,-0.307715143
0.034555431,0.01539091,0,0.191067796,0.089526685,0.412871574,0,0.218237582,0,0,0,0.038350023,0,0,0,0.090104094,0.047627642,0,-0.090650638
0.039524933,0.014581351,0,0.187052506,0.087457267,0.403885444,0,0.21464432,0,0,0,0.052854179,0,0,0,0.086691716,0.046072184,0,0.097749965
0.03125128,0.015887627,0,0.15625758,0.072632381,0.526038819,0,0.17897767,0,0,0,0.018954643,0,0,0,0.094149202,0.032033006,0,-0.222918607
0.031112382,0.016096961,0,0.156743198,0.07285832,0.525287792,0,0.179661361,0,0,0,0.018239987,0,0,0,0.094373919,0.032278204,0,-0.2476022
0.030190055,0.015891414,0,0.156619399,0.072978514,0.526770795,0,0.180793304,0,0,0,0.016756518,0,0,0,0.095236633,0.032686219,0,-0.264844006
0.022789921,0.016302444,0,0.201672483,0.093526502,0.431967135,0,0.233005874,0,0,0,0.00073564,0,0,0,0.10065088,0.054291737,0,-0.922178041
0.027356553,0.015876833,0,0.19908359,0.091903418,0.425624605,0,0.228212644,0,0,0,0.011942358,0,0,0,0.097132916,0.052081011,0,-0.713086243
0.032490305,0.014909626,0,0.195743475,0.090461518,0.417984254,0,0.223744097,0,0,0,0.024666725,0,0,0,0.09352151,0.050061421,0,-0.478246652
0.037920328,0.01415999,0,0.190414691,0.089483751,0.411835625,0,0.218067856,0,0,0,0.038117759,0,0,0,0.089808112,0.04755359,0,-0.272114446
0.042931885,0.013327289,0,0.182956882,0.088814642,0.409679797,0,0.211140247,0,0,0,0.051149258,0,0,0,0.086499894,0.044580204,0,-0.087380343
0.033588109,0.014960067,0,0.15556349,0.072166846,0.526691223,0,0.178419287,0,0,0,0.018610978,0,0,0,0.093971873,0.031833442,0,-0.448393689
0.022159594,0.0078332,0.000133345,0.597686047,0.021383164,0.334324631,0,0.016480019,0,0,0,0,0,0,0,0.005509676,0.000271591,0,-2.180736301
0.029453925,0.005076886,0.000132537,0.597225189,0.021498512,0.329827293,0,0.016785657,0,0,0,0,0,0,0,0.005536368,0.000281758,0,-2.046804659
0.030164412,0.004993931,0.000132579,0.597096474,0.021456267,0.329365416,0,0.016790921,0,0,0,0,0,0,0,0.005530349,0.000281935,0,-1.839604115
0.031917764,0.004192883,0,0.595657481,0.021123964,0.330308552,0,0.016799355,0,0,0,0,0,0,0,0.005548971,0.000282218,0,-1.71520526
0.031757225,0.004511833,0,0.595156419,0.021362385,0.330418001,0,0.016794138,0,0,0,0,0,0,0,0.005549085,0.000282043,0,-1.762011719
0.03450314,0.003224553,0,0.599942031,0.021415068,0.324113928,0,0.01680128,0,0,0,0,0,0,0,0.005445529,0.000282283,0,-1.730037935
0.034480105,0.002195831,0,0.604915083,0.021128493,0.321588887,0,0.015691601,0,0,0,0,0,0,0,0.005046245,0.000246226,0,-1.457696559
0.039374313,0.000834709,0,0.593327684,0.021558522,0.327901918,0,0.017002854,0,0,0,0,0,0,0,0.005575268,0.000289097,0,-0.696849507
0.037340136,0.000325367,0,0.603555966,0.021256465,0.320639878,0,0.016882188,0,0,0,0,0,0,0,0.005413103,0.000285008,0,-0.140956625
0.037265329,0.00023805,0,0.599798414,0.02148283,0.324028615,0,0.017186761,0,0,0,0,0,0,0,0.005569003,0.000295385,0,0.206585345
0.03119845,0.005112733,0.000133021,0.596391464,0.021232876,0.329328733,0,0.016602724,0,0,0,0,0,0,0,0.005467754,0.00027565,0,-1.820862639
0.032112068,0.004003861,0,0.598395399,0.021280867,0.327396932,0,0.016810873,0,0,0,0,0,0,0,0.005503828,0.000282605,0,-1.681418267
